timestamp,household_id,consumption,Season,temperature,humidity,windSpeed
2013-06-14 08:00:00,MAC000001,20.97,Autumn,13.3,0.8,5.12
2013-06-14 09:00:00,MAC000001,19.626,Autumn,14.52,0.76,4.81
2013-06-14 10:00:00,MAC000001,19.262,Autumn,14.75,0.73,5.36
2013-06-14 11:00:00,MAC000001,10.778,Autumn,15.84,0.69,5.0
2013-06-14 12:00:00,MAC000001,18.369,Autumn,16.53,0.62,5.43
2013-06-14 13:00:00,MAC000001,14.081,Autumn,17.53,0.56,6.09
2013-06-14 14:00:00,MAC000001,12.822,Autumn,17.99,0.5,6.07
2013-06-14 15:00:00,MAC000001,12.518,Autumn,18.45,0.45,6.45
2013-06-14 16:00:00,MAC000001,10.396,Autumn,18.81,0.43,6.25
2013-06-14 17:00:00,MAC000001,6.0,Autumn,17.46,0.45,6.25
2013-06-14 18:00:00,MAC000001,13.426,Autumn,16.52,0.56,4.82
2013-06-14 19:00:00,MAC000001,21.513,Autumn,16.16,0.61,3.67
2013-06-14 20:00:00,MAC000001,9.957,Autumn,15.64,0.64,3.14
2013-06-14 21:00:00,MAC000001,10.586,Autumn,15.06,0.67,3.28
2013-06-14 22:00:00,MAC000001,12.966,Autumn,14.89,0.69,3.57
2013-06-14 23:00:00,MAC000001,11.252,Autumn,14.42,0.69,3.88
2013-06-15 00:00:00,MAC000001,17.401,Autumn,14.52,0.69,4.08
2013-06-15 01:00:00,MAC000001,13.72,Autumn,14.49,0.7,5.13
2013-06-15 02:00:00,MAC000001,12.368,Autumn,13.77,0.81,5.53
2013-06-15 03:00:00,MAC000001,6.109,Autumn,12.6,0.94,5.32
2013-06-15 04:00:00,MAC000001,12.106,Autumn,11.88,0.89,5.48
2013-06-15 05:00:00,MAC000001,13.231,Autumn,11.01,0.86,5.38
2013-06-15 06:00:00,MAC000001,21.763,Autumn,11.61,0.84,6.42
2013-06-15 07:00:00,MAC000001,13.501,Autumn,12.51,0.79,7.2
2013-06-15 08:00:00,MAC000001,10.514,Autumn,13.99,0.7,8.47
2013-06-15 09:00:00,MAC000001,18.684,Autumn,14.43,0.58,8.57
2013-06-15 10:00:00,MAC000001,6.108,Autumn,15.42,0.53,7.94
2013-06-15 11:00:00,MAC000001,12.892,Autumn,16.27,0.54,8.06
2013-06-15 12:00:00,MAC000001,11.368,Autumn,15.66,0.57,5.58
2013-06-15 13:00:00,MAC000001,11.104,Autumn,13.86,0.76,7.11
2013-06-15 14:00:00,MAC000001,13.072,Autumn,13.48,0.8,7.98
2013-06-15 15:00:00,MAC000001,11.755,Autumn,14.59,0.73,7.71
2013-06-15 16:00:00,MAC000001,13.564,Autumn,14.17,0.81,7.2
2013-06-15 17:00:00,MAC000001,8.976,Autumn,14.68,0.78,6.99
2013-06-15 18:00:00,MAC000001,11.518,Autumn,15.31,0.7,6.84
2013-06-15 19:00:00,MAC000001,14.367,Autumn,14.73,0.71,6.49
2013-06-15 20:00:00,MAC000001,19.347,Autumn,14.03,0.75,5.6
2013-06-15 21:00:00,MAC000001,16.154,Autumn,13.38,0.76,5.06
2013-06-15 22:00:00,MAC000001,6.0,Autumn,12.9,0.78,5.08
2013-06-15 23:00:00,MAC000001,16.24,Autumn,12.39,0.81,4.73
2013-06-16 00:00:00,MAC000001,7.992,Autumn,12.02,0.83,4.84
2013-06-16 01:00:00,MAC000001,19.112,Autumn,11.61,0.85,4.65
2013-06-16 02:00:00,MAC000001,17.373,Autumn,11.94,0.82,4.67
2013-06-16 03:00:00,MAC000001,16.256,Autumn,11.54,0.82,3.8
2013-06-16 04:00:00,MAC000001,12.415,Autumn,11.46,0.83,3.77
2013-06-16 05:00:00,MAC000001,6.0,Autumn,11.57,0.83,3.46
2013-06-16 06:00:00,MAC000001,22.45,Autumn,12.17,0.81,4.11
2013-06-16 07:00:00,MAC000001,12.259,Autumn,12.76,0.8,4.42
2013-06-16 08:00:00,MAC000001,10.49,Autumn,14.28,0.74,4.49
2013-06-16 09:00:00,MAC000001,25.083,Autumn,14.82,0.71,4.35
2013-06-16 10:00:00,MAC000001,10.226,Autumn,15.36,0.62,4.84
2013-06-16 11:00:00,MAC000001,9.686,Autumn,15.38,0.61,4.39
2013-06-16 12:00:00,MAC000001,10.261,Autumn,15.74,0.61,3.98
2013-06-16 13:00:00,MAC000001,11.776,Autumn,14.8,0.71,3.75
2013-06-16 14:00:00,MAC000001,13.943,Autumn,15.48,0.63,3.34
2013-06-16 15:00:00,MAC000001,6.019,Autumn,16.43,0.58,3.06
2013-06-16 16:00:00,MAC000001,6.69,Autumn,17.02,0.57,2.82
2013-06-16 17:00:00,MAC000001,13.555,Autumn,17.34,0.53,2.16
2013-06-16 18:00:00,MAC000001,19.512,Autumn,16.64,0.6,2.23
2013-06-16 19:00:00,MAC000001,8.713,Autumn,16.31,0.6,1.96
2013-06-16 20:00:00,MAC000001,16.429,Autumn,15.64,0.63,1.42
2013-06-16 21:00:00,MAC000001,6.925,Autumn,14.13,0.67,1.39
2013-06-16 22:00:00,MAC000001,6.0,Autumn,13.53,0.72,1.89
2013-06-16 23:00:00,MAC000001,6.0,Autumn,13.76,0.75,1.96
2013-06-17 00:00:00,MAC000001,12.411,Autumn,13.73,0.79,2.27
2013-06-17 01:00:00,MAC000001,8.919,Autumn,13.23,0.78,2.66
2013-06-17 02:00:00,MAC000001,18.302,Autumn,13.19,0.79,3.16
2013-06-17 03:00:00,MAC000001,23.78,Autumn,13.27,0.77,3.01
2013-06-17 04:00:00,MAC000001,10.886,Autumn,12.87,0.79,2.87
2013-06-17 05:00:00,MAC000001,7.779,Autumn,12.87,0.83,3.25
2013-06-17 06:00:00,MAC000001,12.834,Autumn,13.12,0.8,3.57
2013-06-17 07:00:00,MAC000001,7.903,Autumn,13.84,0.78,4.02
2013-06-17 08:00:00,MAC000001,12.401,Autumn,14.89,0.75,4.75
2013-06-17 09:00:00,MAC000001,7.518,Autumn,16.5,0.64,4.84
2013-06-17 10:00:00,MAC000001,11.327,Autumn,17.31,0.62,5.36
2013-06-17 11:00:00,MAC000001,8.652,Autumn,17.54,0.61,5.7
2013-06-17 12:00:00,MAC000001,7.885,Autumn,18.99,0.57,6.5
2013-06-17 13:00:00,MAC000001,10.148,Autumn,19.15,0.52,6.18
2013-06-17 14:00:00,MAC000001,19.939,Autumn,20.12,0.5,5.93
2013-06-17 15:00:00,MAC000001,7.683,Autumn,20.4,0.49,6.41
2013-06-17 16:00:00,MAC000001,9.778,Autumn,19.53,0.51,6.71
2013-06-17 17:00:00,MAC000001,13.601,Autumn,19.76,0.49,5.79
2013-06-17 18:00:00,MAC000001,6.928,Autumn,18.69,0.54,5.82
2013-06-17 19:00:00,MAC000001,17.753,Autumn,17.82,0.57,5.52
2013-06-17 20:00:00,MAC000001,18.574,Autumn,17.22,0.58,5.66
2013-06-17 21:00:00,MAC000001,15.337,Autumn,16.27,0.64,4.96
2013-06-17 22:00:00,MAC000001,7.483,Autumn,16.11,0.68,4.91
2013-06-17 23:00:00,MAC000001,21.653,Autumn,15.55,0.71,4.26
2013-06-18 00:00:00,MAC000001,16.336,Autumn,15.44,0.72,4.29
2013-06-18 01:00:00,MAC000001,20.797,Autumn,14.57,0.77,3.92
2013-06-18 02:00:00,MAC000001,20.804,Autumn,14.42,0.78,3.64
2013-06-18 03:00:00,MAC000001,7.594,Autumn,13.49,0.82,3.32
2013-06-18 04:00:00,MAC000001,7.299,Autumn,13.33,0.83,2.69
2013-06-18 05:00:00,MAC000001,15.496,Autumn,13.42,0.85,2.79
2013-06-18 06:00:00,MAC000001,24.213,Autumn,13.77,0.84,2.7
2013-06-18 07:00:00,MAC000001,20.819,Autumn,14.6,0.83,2.25
2013-06-18 08:00:00,MAC000001,22.321,Autumn,16.05,0.79,2.21
2013-06-18 09:00:00,MAC000001,6.162,Autumn,17.52,0.75,1.77
2013-06-18 10:00:00,MAC000001,7.751,Autumn,18.37,0.73,0.74
2013-06-18 11:00:00,MAC000001,9.14,Autumn,19.28,0.72,0.95
2013-06-18 12:00:00,MAC000001,8.877,Autumn,18.66,0.78,1.25
2013-06-18 13:00:00,MAC000001,23.126,Autumn,19.97,0.76,1.78
2013-06-18 14:00:00,MAC000001,22.434,Autumn,19.38,0.78,1.73
2013-06-18 15:00:00,MAC000001,12.074,Autumn,20.33,0.75,2.83
2013-06-18 16:00:00,MAC000001,6.0,Autumn,20.12,0.74,2.95
2013-06-18 17:00:00,MAC000001,7.815,Autumn,19.79,0.73,1.78
2013-06-18 18:00:00,MAC000001,18.878,Autumn,20.23,0.73,1.91
2013-06-18 19:00:00,MAC000001,14.802,Autumn,19.22,0.78,1.93
2013-06-18 20:00:00,MAC000001,23.753,Autumn,18.53,0.81,1.9
2013-06-18 21:00:00,MAC000001,16.114,Autumn,17.39,0.85,1.51
2013-06-18 22:00:00,MAC000001,6.0,Autumn,16.47,0.9,0.83
2013-06-18 23:00:00,MAC000001,18.561,Autumn,15.83,0.9,1.12
2013-06-19 00:00:00,MAC000001,15.855,Autumn,15.96,0.92,0.93
2013-06-19 01:00:00,MAC000001,19.134,Autumn,15.88,0.93,0.93
2013-06-19 02:00:00,MAC000001,20.172,Autumn,15.81,0.93,1.07
2013-06-19 03:00:00,MAC000001,6.478,Autumn,16.11,0.91,0.98
2013-06-19 04:00:00,MAC000001,8.595,Autumn,15.92,0.92,0.97
2013-06-19 05:00:00,MAC000001,15.349,Autumn,16.31,0.91,1.33
2013-06-19 06:00:00,MAC000001,9.058,Autumn,16.11,0.93,1.1
2013-06-19 07:00:00,MAC000001,7.173,Autumn,17.56,0.92,0.71
2013-06-19 08:00:00,MAC000001,21.598,Autumn,18.76,0.86,1.72
2013-06-19 09:00:00,MAC000001,17.596,Autumn,20.67,0.77,1.37
2013-06-19 10:00:00,MAC000001,13.345,Autumn,20.92,0.74,2.23
2013-06-19 11:00:00,MAC000001,15.458,Autumn,22.01,0.67,1.54
2013-06-19 12:00:00,MAC000001,7.575,Autumn,23.67,0.62,1.27
2013-06-19 13:00:00,MAC000001,22.807,Autumn,24.76,0.57,1.88
2013-06-19 14:00:00,MAC000001,11.889,Autumn,25.56,0.52,2.11
2013-06-19 15:00:00,MAC000001,7.165,Autumn,24.99,0.52,1.94
2013-06-19 16:00:00,MAC000001,6.053,Autumn,24.21,0.56,2.35
2013-06-19 17:00:00,MAC000001,15.459,Autumn,23.98,0.56,2.85
2013-06-19 18:00:00,MAC000001,12.036,Autumn,23.27,0.61,2.52
2013-06-19 19:00:00,MAC000001,18.106,Autumn,22.54,0.64,2.53
2013-06-19 20:00:00,MAC000001,16.678,Autumn,21.46,0.69,3.6
2013-06-19 21:00:00,MAC000001,10.78,Autumn,19.62,0.75,3.93
2013-06-19 22:00:00,MAC000001,11.505,Autumn,18.52,0.8,3.98
2013-06-19 23:00:00,MAC000001,6.0,Autumn,17.91,0.85,2.95
2013-06-20 00:00:00,MAC000001,10.576,Autumn,17.84,0.85,2.9
2013-06-20 01:00:00,MAC000001,24.566,Autumn,17.29,0.86,2.99
2013-06-20 02:00:00,MAC000001,16.658,Autumn,16.86,0.86,2.74
2013-06-20 03:00:00,MAC000001,7.294,Autumn,16.39,0.88,3.04
2013-06-20 04:00:00,MAC000001,8.754,Autumn,16.29,0.87,3.23
2013-06-20 05:00:00,MAC000001,6.0,Autumn,16.22,0.86,3.4
2013-06-20 06:00:00,MAC000001,16.646,Autumn,16.3,0.83,3.95
2013-06-20 07:00:00,MAC000001,7.704,Autumn,17.04,0.8,3.63
2013-06-20 08:00:00,MAC000001,10.992,Autumn,18.01,0.77,3.71
2013-06-20 09:00:00,MAC000001,25.119,Autumn,18.14,0.79,3.27
2013-06-20 10:00:00,MAC000001,13.926,Autumn,18.96,0.77,3.07
2013-06-20 11:00:00,MAC000001,18.653,Autumn,19.61,0.75,2.91
2013-06-20 12:00:00,MAC000001,6.0,Autumn,17.96,0.85,1.88
2013-06-20 13:00:00,MAC000001,17.828,Autumn,18.47,0.81,1.25
2013-06-20 14:00:00,MAC000001,25.749,Autumn,18.54,0.84,1.22
2013-06-20 15:00:00,MAC000001,6.0,Autumn,19.15,0.81,2.01
2013-06-20 16:00:00,MAC000001,6.0,Autumn,19.53,0.8,2.39
2013-06-20 17:00:00,MAC000001,16.316,Autumn,19.96,0.78,2.11
2013-06-20 18:00:00,MAC000001,13.412,Autumn,20.19,0.74,2.96
2013-06-20 19:00:00,MAC000001,10.932,Autumn,19.33,0.73,3.1
2013-06-20 20:00:00,MAC000001,15.492,Autumn,17.99,0.75,2.32
2013-06-20 21:00:00,MAC000001,11.093,Autumn,17.63,0.77,2.35
2013-06-20 22:00:00,MAC000001,11.277,Autumn,16.61,0.83,2.08
2013-06-20 23:00:00,MAC000001,6.135,Autumn,15.95,0.86,2.3
2013-06-21 00:00:00,MAC000001,15.49,Autumn,15.55,0.83,2.7
2013-06-21 01:00:00,MAC000001,15.956,Autumn,15.09,0.86,2.02
2013-06-21 02:00:00,MAC000001,19.093,Autumn,14.67,0.88,2.83
2013-06-21 03:00:00,MAC000001,19.883,Autumn,14.59,0.86,3.31
2013-06-21 04:00:00,MAC000001,7.027,Autumn,14.11,0.89,3.53
2013-06-21 05:00:00,MAC000001,6.0,Autumn,14.22,0.91,3.17
2013-06-21 06:00:00,MAC000001,17.23,Autumn,14.26,0.9,3.32
2013-06-21 07:00:00,MAC000001,25.446,Autumn,14.79,0.9,3.27
2013-06-21 08:00:00,MAC000001,23.114,Autumn,15.36,0.88,3.31
2013-06-21 09:00:00,MAC000001,16.727,Autumn,16.11,0.84,3.83
2013-06-21 10:00:00,MAC000001,7.342,Autumn,16.12,0.86,3.8
2013-06-21 11:00:00,MAC000001,13.243,Autumn,16.76,0.86,4.22
2013-06-21 12:00:00,MAC000001,6.222,Autumn,17.71,0.81,4.05
2013-06-21 13:00:00,MAC000001,17.02,Autumn,19.43,0.72,4.25
2013-06-21 14:00:00,MAC000001,16.075,Autumn,19.52,0.72,4.45
2013-06-21 15:00:00,MAC000001,11.123,Autumn,20.38,0.67,3.63
2013-06-21 16:00:00,MAC000001,6.0,Autumn,19.34,0.74,3.28
2013-06-21 17:00:00,MAC000001,7.762,Autumn,19.7,0.71,4.68
2013-06-21 18:00:00,MAC000001,9.708,Autumn,20.0,0.7,4.36
2013-06-21 19:00:00,MAC000001,21.051,Autumn,19.02,0.72,4.82
2013-06-21 20:00:00,MAC000001,12.355,Autumn,18.19,0.76,4.29
2013-06-21 21:00:00,MAC000001,18.337,Autumn,17.56,0.8,3.81
2013-06-21 22:00:00,MAC000001,7.706,Autumn,16.58,0.82,4.26
2013-06-21 23:00:00,MAC000001,6.0,Autumn,15.87,0.83,4.13
2013-06-22 00:00:00,MAC000001,9.997,Autumn,14.42,0.84,4.61
2013-06-22 01:00:00,MAC000001,15.718,Autumn,13.56,0.82,5.25
2013-06-22 02:00:00,MAC000001,21.119,Autumn,13.03,0.81,6.18
2013-06-22 03:00:00,MAC000001,15.691,Autumn,12.96,0.8,5.94
2013-06-22 04:00:00,MAC000001,6.239,Autumn,12.09,0.9,6.02
2013-06-22 05:00:00,MAC000001,7.903,Autumn,12.01,0.93,6.3
2013-06-22 06:00:00,MAC000001,19.196,Autumn,12.09,0.96,6.54
2013-06-22 07:00:00,MAC000001,19.472,Autumn,12.68,0.94,6.55
2013-06-22 08:00:00,MAC000001,26.464,Autumn,13.32,0.93,6.57
2013-06-22 09:00:00,MAC000001,16.217,Autumn,14.52,0.89,7.16
2013-06-22 10:00:00,MAC000001,9.588,Autumn,17.08,0.77,7.97
2013-06-22 11:00:00,MAC000001,6.0,Autumn,16.32,0.73,8.91
2013-06-22 12:00:00,MAC000001,17.352,Autumn,17.54,0.68,7.78
2013-06-22 13:00:00,MAC000001,24.236,Autumn,16.74,0.68,8.19
2013-06-22 14:00:00,MAC000001,14.065,Autumn,15.77,0.74,7.96
2013-06-22 15:00:00,MAC000001,8.633,Autumn,16.06,0.74,8.27
2013-06-22 16:00:00,MAC000001,15.218,Autumn,15.74,0.71,8.11
2013-06-22 17:00:00,MAC000001,9.528,Autumn,15.29,0.73,7.93
2013-06-22 18:00:00,MAC000001,19.196,Autumn,15.12,0.74,7.64
2013-06-22 19:00:00,MAC000001,27.0,Autumn,14.73,0.75,7.2
2013-06-22 20:00:00,MAC000001,6.97,Autumn,14.17,0.76,6.7
2013-06-22 21:00:00,MAC000001,6.954,Autumn,14.01,0.78,6.2
2013-06-22 22:00:00,MAC000001,15.329,Autumn,13.31,0.87,6.08
2013-06-22 23:00:00,MAC000001,6.0,Autumn,13.62,0.81,5.83
2013-06-23 00:00:00,MAC000001,22.063,Autumn,13.59,0.82,5.95
2013-06-23 01:00:00,MAC000001,19.481,Autumn,13.53,0.84,6.06
2013-06-23 02:00:00,MAC000001,16.442,Autumn,13.07,0.87,6.25
2013-06-23 03:00:00,MAC000001,12.61,Autumn,13.16,0.9,5.61
2013-06-23 04:00:00,MAC000001,6.0,Autumn,13.16,0.9,5.81
2013-06-23 05:00:00,MAC000001,10.274,Autumn,13.28,0.89,5.45
2013-06-23 06:00:00,MAC000001,23.446,Autumn,14.27,0.83,6.1
2013-06-23 07:00:00,MAC000001,12.804,Autumn,14.86,0.78,6.87
2013-06-23 08:00:00,MAC000001,27.0,Autumn,15.93,0.72,6.97
2013-06-23 09:00:00,MAC000001,14.355,Autumn,15.78,0.71,6.84
2013-06-23 10:00:00,MAC000001,6.0,Autumn,16.21,0.66,7.72
2013-06-23 11:00:00,MAC000001,7.38,Autumn,16.4,0.64,7.71
2013-06-23 12:00:00,MAC000001,11.137,Autumn,16.49,0.63,8.23
2013-06-23 13:00:00,MAC000001,17.107,Autumn,16.51,0.63,7.73
2013-06-23 14:00:00,MAC000001,21.083,Autumn,16.46,0.65,7.41
2013-06-23 15:00:00,MAC000001,6.83,Autumn,16.42,0.65,7.52
2013-06-23 16:00:00,MAC000001,6.0,Autumn,16.44,0.65,7.74
2013-06-23 17:00:00,MAC000001,12.563,Autumn,16.24,0.66,7.43
2013-06-23 18:00:00,MAC000001,14.255,Autumn,15.73,0.68,6.87
2013-06-23 19:00:00,MAC000001,13.292,Autumn,15.24,0.72,5.74
2013-06-23 20:00:00,MAC000001,7.079,Autumn,12.92,0.87,5.56
2013-06-23 21:00:00,MAC000001,8.84,Autumn,12.62,0.85,4.87
2013-06-23 22:00:00,MAC000001,9.292,Autumn,12.63,0.84,5.32
2013-06-23 23:00:00,MAC000001,12.446,Autumn,12.51,0.76,5.26
2013-06-24 00:00:00,MAC000001,6.808,Autumn,11.29,0.81,5.36
2013-06-24 01:00:00,MAC000001,20.598,Autumn,11.18,0.79,5.4
2013-06-24 02:00:00,MAC000001,11.464,Autumn,11.44,0.79,4.93
2013-06-24 03:00:00,MAC000001,18.744,Autumn,10.62,0.77,4.87
2013-06-24 04:00:00,MAC000001,10.14,Autumn,11.33,0.77,5.11
2013-06-24 05:00:00,MAC000001,13.547,Autumn,11.37,0.75,5.15
2013-06-24 06:00:00,MAC000001,16.681,Autumn,11.39,0.75,4.87
2013-06-24 07:00:00,MAC000001,17.169,Autumn,11.62,0.74,5.68
2013-06-24 08:00:00,MAC000001,16.91,Autumn,12.53,0.71,5.22
2013-06-24 09:00:00,MAC000001,9.089,Autumn,13.29,0.66,5.65
2013-06-24 10:00:00,MAC000001,19.932,Autumn,13.74,0.62,4.89
2013-06-24 11:00:00,MAC000001,10.754,Autumn,14.17,0.6,4.98
2013-06-24 12:00:00,MAC000001,11.748,Autumn,14.34,0.58,4.63
2013-06-24 13:00:00,MAC000001,18.979,Autumn,15.09,0.55,4.38
2013-06-24 14:00:00,MAC000001,18.364,Autumn,15.28,0.58,4.37
2013-06-24 15:00:00,MAC000001,22.636,Autumn,15.2,0.6,4.0
2013-06-24 16:00:00,MAC000001,9.686,Autumn,16.1,0.52,3.77
2013-06-24 17:00:00,MAC000001,6.0,Autumn,15.66,0.57,3.35
2013-06-24 18:00:00,MAC000001,19.329,Autumn,15.58,0.54,2.88
2013-06-24 19:00:00,MAC000001,13.36,Autumn,15.44,0.55,2.33
2013-06-24 20:00:00,MAC000001,14.023,Autumn,15.13,0.57,1.85
2013-06-24 21:00:00,MAC000001,18.309,Autumn,14.38,0.62,1.33
2013-06-24 22:00:00,MAC000001,14.788,Autumn,14.06,0.64,1.6
2013-06-24 23:00:00,MAC000001,6.0,Autumn,13.54,0.67,1.55
2013-06-25 00:00:00,MAC000001,8.73,Autumn,12.49,0.69,1.31
2013-06-25 01:00:00,MAC000001,20.02,Autumn,11.88,0.69,1.64
2013-06-25 02:00:00,MAC000001,13.455,Autumn,11.8,0.69,1.77
2013-06-25 03:00:00,MAC000001,20.021,Autumn,11.26,0.73,1.67
2013-06-25 04:00:00,MAC000001,10.727,Autumn,11.27,0.71,1.68
2013-06-25 05:00:00,MAC000001,11.235,Autumn,11.56,0.72,1.48
2013-06-25 06:00:00,MAC000001,8.96,Autumn,12.37,0.69,1.61
2013-06-25 07:00:00,MAC000001,17.871,Autumn,13.51,0.68,1.57
2013-06-25 08:00:00,MAC000001,9.359,Autumn,14.71,0.61,2.23
2013-06-25 09:00:00,MAC000001,11.811,Autumn,15.89,0.55,2.21
2013-06-25 10:00:00,MAC000001,7.707,Autumn,16.66,0.51,2.43
2013-06-25 11:00:00,MAC000001,8.789,Autumn,17.44,0.47,2.74
2013-06-25 12:00:00,MAC000001,18.832,Autumn,17.73,0.46,2.7
2013-06-25 13:00:00,MAC000001,21.726,Autumn,17.89,0.44,3.21
2013-06-25 14:00:00,MAC000001,19.114,Autumn,18.73,0.43,2.47
2013-06-25 15:00:00,MAC000001,15.789,Autumn,18.69,0.43,2.8
2013-06-25 16:00:00,MAC000001,6.497,Autumn,18.76,0.43,2.88
2013-06-25 17:00:00,MAC000001,6.0,Autumn,18.62,0.46,2.67
2013-06-25 18:00:00,MAC000001,6.239,Autumn,18.57,0.44,2.24
2013-06-25 19:00:00,MAC000001,17.956,Autumn,18.02,0.43,2.27
2013-06-25 20:00:00,MAC000001,10.821,Autumn,16.86,0.52,1.37
2013-06-25 21:00:00,MAC000001,16.36,Autumn,15.66,0.57,0.72
2013-06-25 22:00:00,MAC000001,6.0,Autumn,13.73,0.69,0.6
2013-06-25 23:00:00,MAC000001,6.313,Autumn,12.85,0.74,0.6
2013-06-26 00:00:00,MAC000001,20.357,Autumn,12.16,0.74,0.89
2013-06-26 01:00:00,MAC000001,10.809,Autumn,11.55,0.78,0.86
2013-06-26 02:00:00,MAC000001,21.507,Autumn,10.47,0.83,0.61
2013-06-26 03:00:00,MAC000001,16.651,Autumn,10.14,0.89,0.96
2013-06-26 04:00:00,MAC000001,6.0,Autumn,10.55,0.89,1.53
2013-06-26 05:00:00,MAC000001,7.662,Autumn,11.69,0.84,1.64
2013-06-26 06:00:00,MAC000001,11.587,Autumn,12.66,0.8,1.64
2013-06-26 07:00:00,MAC000001,15.994,Autumn,13.74,0.77,1.51
2013-06-26 08:00:00,MAC000001,18.058,Autumn,15.54,0.68,1.64
2013-06-26 09:00:00,MAC000001,8.091,Autumn,16.54,0.64,1.84
2013-06-26 10:00:00,MAC000001,6.0,Autumn,17.49,0.6,2.66
2013-06-26 11:00:00,MAC000001,13.964,Autumn,19.15,0.52,1.94
2013-06-26 12:00:00,MAC000001,10.259,Autumn,20.03,0.49,2.44
2013-06-26 13:00:00,MAC000001,17.162,Autumn,20.61,0.43,2.95
2013-06-26 14:00:00,MAC000001,19.377,Autumn,20.26,0.45,3.14
2013-06-26 15:00:00,MAC000001,7.918,Autumn,20.37,0.45,3.39
2013-06-26 16:00:00,MAC000001,6.0,Autumn,20.26,0.46,4.12
2013-06-26 17:00:00,MAC000001,14.479,Autumn,20.19,0.46,4.02
2013-06-26 18:00:00,MAC000001,14.863,Autumn,20.07,0.49,3.71
2013-06-26 19:00:00,MAC000001,26.159,Autumn,19.41,0.49,3.47
2013-06-26 20:00:00,MAC000001,20.489,Autumn,18.46,0.55,2.8
2013-06-26 21:00:00,MAC000001,14.159,Autumn,17.22,0.59,2.0
2013-06-26 22:00:00,MAC000001,6.0,Autumn,16.05,0.66,2.55
2013-06-26 23:00:00,MAC000001,9.034,Autumn,15.44,0.67,2.16
2013-06-27 00:00:00,MAC000001,22.48,Autumn,14.4,0.69,1.72
2013-06-27 01:00:00,MAC000001,11.01,Autumn,13.31,0.74,1.92
2013-06-27 02:00:00,MAC000001,19.736,Autumn,13.18,0.77,1.95
2013-06-27 03:00:00,MAC000001,18.599,Autumn,12.3,0.81,1.56
2013-06-27 04:00:00,MAC000001,12.818,Autumn,12.2,0.82,1.43
2013-06-27 05:00:00,MAC000001,6.0,Autumn,12.62,0.78,1.84
2013-06-27 06:00:00,MAC000001,15.6,Autumn,12.92,0.79,2.04
2013-06-27 07:00:00,MAC000001,21.594,Autumn,13.64,0.74,2.36
2013-06-27 08:00:00,MAC000001,25.201,Autumn,14.97,0.67,2.45
2013-06-27 09:00:00,MAC000001,7.905,Autumn,15.93,0.65,2.54
2013-06-27 10:00:00,MAC000001,13.637,Autumn,16.62,0.62,3.23
2013-06-27 11:00:00,MAC000001,10.349,Autumn,17.59,0.6,3.6
2013-06-27 12:00:00,MAC000001,7.494,Autumn,18.18,0.54,3.52
2013-06-27 13:00:00,MAC000001,15.174,Autumn,18.39,0.55,3.35
2013-06-27 14:00:00,MAC000001,16.179,Autumn,19.23,0.48,3.71
2013-06-27 15:00:00,MAC000001,21.09,Autumn,18.68,0.51,3.98
2013-06-27 16:00:00,MAC000001,7.998,Autumn,18.37,0.55,4.05
2013-06-27 17:00:00,MAC000001,10.04,Autumn,17.73,0.54,4.0
2013-06-27 18:00:00,MAC000001,11.831,Autumn,16.47,0.67,3.84
2013-06-27 19:00:00,MAC000001,12.648,Autumn,14.98,0.73,3.22
2013-06-27 20:00:00,MAC000001,13.132,Autumn,13.92,0.81,3.62
2013-06-27 21:00:00,MAC000001,6.027,Autumn,13.06,0.93,3.59
2013-06-27 22:00:00,MAC000001,6.0,Autumn,12.92,0.91,3.41
2013-06-27 23:00:00,MAC000001,9.813,Autumn,12.56,0.91,3.29
2013-06-28 00:00:00,MAC000001,6.0,Autumn,12.92,0.89,3.52
2013-06-28 01:00:00,MAC000001,20.527,Autumn,12.98,0.91,2.98
2013-06-28 02:00:00,MAC000001,12.122,Autumn,13.02,0.92,2.41
2013-06-28 03:00:00,MAC000001,10.468,Autumn,12.68,0.96,2.28
2013-06-28 04:00:00,MAC000001,11.038,Autumn,13.13,0.97,2.56
2013-06-28 05:00:00,MAC000001,9.719,Autumn,13.29,0.96,2.58
2013-06-28 06:00:00,MAC000001,10.891,Autumn,14.09,0.94,2.54
2013-06-28 07:00:00,MAC000001,27.0,Autumn,14.73,0.89,3.0
2013-06-28 08:00:00,MAC000001,19.959,Autumn,15.68,0.85,3.14
2013-06-28 09:00:00,MAC000001,8.683,Autumn,15.92,0.85,3.05
2013-06-28 10:00:00,MAC000001,22.497,Autumn,15.98,0.9,3.48
2013-06-28 11:00:00,MAC000001,10.563,Autumn,16.59,0.9,3.44
2013-06-28 12:00:00,MAC000001,16.589,Autumn,17.09,0.9,3.4
2013-06-28 13:00:00,MAC000001,14.769,Autumn,17.72,0.87,3.65
2013-06-28 14:00:00,MAC000001,19.24,Autumn,18.24,0.85,3.44
2013-06-28 15:00:00,MAC000001,6.782,Autumn,19.8,0.79,4.21
2013-06-28 16:00:00,MAC000001,12.115,Autumn,20.16,0.77,4.0
2013-06-28 17:00:00,MAC000001,10.998,Autumn,19.69,0.81,4.2
2013-06-28 18:00:00,MAC000001,17.777,Autumn,19.08,0.81,4.87
2013-06-28 19:00:00,MAC000001,16.135,Autumn,18.86,0.78,5.36
2013-06-28 20:00:00,MAC000001,13.518,Autumn,17.93,0.8,5.31
